Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
SUN-9172235,2023-02-07,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine In
SUN-9305930,2023-11-24,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
SUN-5973017,2023-05-12,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Online Order
SUN-7997179,2023-10-07,Iced Americano,Drinks,DRK-02,,28000,,Digital Wallet,Online Order
SUN-7438885,2023-01-10,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Take Away
SUN-1157709,2023-10-03,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
SUN-5800999,2023-02-01,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Online Order
SUN-3013289,2023-05-04,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Take Away
SUN-1850963,2023-06-10,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Take Away
SUN-2861507,2023-04-27,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Cash,Unknown
SUN-7123824,2023-06-19,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Online Order
SUN-4461827,2023-07-02,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Dine In
SUN-2877004,2023-09-22,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Online Order
SUN-2878196,2023-05-22,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Dine In
SUN-7141717,2023-04-20,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Unknown
SUN-4843390,2023-03-11,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Dine In
SUN-3701311,2023-12-01,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Dine In
SUN-3088614,2023-09-24,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Take Away
SUN-6638161,2023-12-15,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Unknown,Dine In
SUN-3948253,2023-10-10,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Take Away
SUN-8311395,2023-04-09,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Take Away
SUN-1093774,2023-11-30,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Take Away
SUN-6849727,2023-02-25,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Dine In
SUN-2463636,2023-08-27,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Dine In
SUN-9471140,2023-05-02,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
SUN-1113651,2023-07-07,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Dine In
SUN-9498432,2023-09-09,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Online Order
SUN-9246625,2023-05-12,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Take Away
SUN-7111959,2023-04-12,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Online Order
SUN-4731767,2023-05-27,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Unknown
SUN-4930707,2023-07-11,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
SUN-3582935,2023-10-28,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine In
SUN-4373397,2023-03-17,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Dine In
SUN-7780028,2023-09-25,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Dine In
SUN-3054774,2023-04-25,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine In
SUN-9909240,2023-02-07,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
SUN-8613190,2023-03-22,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Dine In
SUN-7282603,2023-08-05,Choco Lava Cake,Dessert,DST-04,,35000,,Unknown,Online Order
SUN-2325259,2023-12-09,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Dine In
SUN-5764879,2023-11-23,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Online Order
SUN-6447349,2023-12-16,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
SUN-6428131,2023-11-05,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine In
SUN-1390772,2023-05-09,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Take Away
SUN-7576052,2023-05-19,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
SUN-7152415,2023-12-10,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Take Away
SUN-5190923,2023-10-28,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
SUN-7313974,2023-10-20,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Unknown
SUN-3642316,2023-11-05,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Take Away
SUN-8279918,2023-08-01,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Dine In
SUN-5045065,2023-08-15,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Online Order
SUN-4089621,2023-02-02,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Unknown
SUN-7450089,2023-11-17,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Online Order
SUN-8880271,2023-12-21,Cafe Latte,Drinks,DRK-03,1,32000,32000,Unknown,Online Order
SUN-4831455,2023-02-23,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Unknown
SUN-6117188,2023-07-23,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Dine In
SUN-9857851,2023-12-09,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Dine In
SUN-4145302,2023-09-07,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
SUN-3795436,2023-11-06,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
SUN-6757891,2023-11-18,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Take Away
SUN-7465971,2023-05-28,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
SUN-9954705,2023-12-11,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Unknown
SUN-3662325,2023-10-19,Espreso Single,Drinks,DRK-01,3,22000,66000,Cash,Dine In
SUN-6556735,2023-05-28,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
SUN-2085796,2023-07-03,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Dine In
SUN-6752469,2023-12-26,New York Cheesecake,Dessert,DST-03,1,42000,42000,Unknown,Online Order
SUN-8085744,2023-10-16,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Online Order
SUN-6878481,2023-03-02,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Unknown
SUN-1256726,2023-04-29,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Unknown
SUN-5086803,2023-04-29,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Online Order
SUN-1829312,2023-08-28,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine In
SUN-3083104,2023-07-22,Beef Carbonara Pasta,Food,FOD-02,,52000,,Unknown,Online Order
SUN-2505027,2023-01-26,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Dine In
SUN-8633280,2023-08-11,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
SUN-7108912,2023-12-25,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Unknown,Take Away
SUN-4100764,2023-08-14,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
SUN-8439438,2023-09-18,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Unknown
SUN-1054115,2023-08-07,Iced Americano,Drinks,DRK-02,4,28000,112000,Unknown,Unknown
SUN-8440914,2023-11-27,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
SUN-4580092,2023-12-11,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Cash,Take Away
SUN-2492281,2023-08-29,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Take Away
SUN-7308250,2023-05-18,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
SUN-7570356,2023-09-06,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Online Order
SUN-3604665,2023-02-11,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
SUN-6690226,2023-11-25,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Unknown,Dine In
SUN-9737506,2023-04-20,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
SUN-5022471,2023-12-30,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
SUN-4089004,2023-01-08,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Online Order
SUN-8137519,2023-05-16,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Online Order
SUN-5017139,2023-12-11,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
SUN-6254945,2023-04-19,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
SUN-5564541,2023-05-27,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
SUN-6826387,2023-10-02,Espreso Single,Drinks,DRK-01,1,22000,22000,Unknown,Take Away
SUN-3309679,,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Online Order
SUN-9107775,2023-06-25,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,Take Away
SUN-5464196,2023-02-28,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Dine In
SUN-6736731,2023-12-31,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Dine In
SUN-7253286,2023-01-09,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
SUN-2167650,2023-07-25,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Unknown
SUN-7505161,2023-10-12,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Unknown
SUN-5701427,2023-02-09,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Online Order
SUN-5719272,2023-03-21,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine In
SUN-3962024,2023-01-17,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
SUN-6196510,2023-07-01,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
SUN-8747783,2023-10-01,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
SUN-2857606,2023-02-02,New York Cheesecake,Dessert,DST-03,2,42000,84000,Unknown,Unknown
SUN-4728257,2023-05-07,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Unknown
SUN-1099437,2023-12-02,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
SUN-3801677,2023-04-12,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Unknown
SUN-6406676,2023-08-29,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Cash,Take Away
SUN-7789533,2023-09-04,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Unknown,Unknown
SUN-7697463,2023-04-28,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Cash,Take Away
SUN-3196968,2023-03-30,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Take Away
SUN-2975529,2023-12-01,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Take Away
SUN-6573442,2023-05-17,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
SUN-1682518,2023-12-13,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
SUN-9029702,2023-05-19,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Dine In
SUN-6396595,2023-08-27,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Unknown,Dine In
SUN-6736698,2023-10-12,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
SUN-3663675,2023-07-12,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Unknown
SUN-7459286,2023-09-20,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Online Order
SUN-5591520,2023-03-15,Club Sandwich,Food,FOD-05,1,45000,45000,Unknown,Unknown
SUN-7026543,2023-12-03,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Take Away
SUN-4157527,2023-06-02,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,Unknown
SUN-1707657,2023-04-12,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Unknown,Take Away
SUN-2680790,2023-10-03,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine In
SUN-3857644,2023-12-30,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Take Away
SUN-4852027,2023-03-21,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Online Order
SUN-4970598,2023-07-17,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Unknown
SUN-5606569,2023-09-19,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine In
SUN-8040758,2023-05-13,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine In
SUN-6252434,2023-07-14,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Take Away
SUN-5468825,2023-12-10,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Unknown
SUN-8960315,2023-11-20,Iced Americano,Drinks,DRK-02,3,28000,84000,Unknown,Dine In
SUN-7539438,2023-03-06,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
SUN-7906434,2023-05-04,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Take Away
SUN-4250657,2023-12-17,Fudgy Brownies,Dessert,DST-02,,25000,,Unknown,Dine In
SUN-2847327,2023-06-26,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Take Away
SUN-9664436,,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
SUN-1834582,2023-06-19,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
SUN-2558150,2023-02-28,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Dine In
SUN-9376727,2023-07-19,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Online Order
SUN-3911052,2023-07-17,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Take Away
SUN-9587764,2023-04-13,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
SUN-4171445,2023-04-09,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Take Away
SUN-5826168,2023-12-10,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Online Order
SUN-1976155,2023-09-24,Iced Americano,Drinks,DRK-02,2,28000,56000,Cash,Dine In
SUN-4567597,2023-08-18,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Online Order
SUN-8514309,2023-08-05,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Dine In
SUN-1376267,2023-11-29,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Take Away
SUN-9073168,2023-04-02,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Online Order
SUN-3654263,2023-10-21,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Take Away
SUN-1868081,2023-06-14,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Dine In
SUN-6626670,2023-02-12,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Online Order
SUN-7105077,2023-01-06,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Unknown
SUN-1611948,2023-06-01,Buttermilk Fried Chicken,Food,FOD-01,,48000,,Unknown,Take Away
SUN-9145709,2023-11-27,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Unknown,Online Order
SUN-8045269,2023-08-11,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Take Away
SUN-7188435,2023-01-19,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Dine In
SUN-7174040,2023-07-24,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine In
SUN-3452924,2023-04-27,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Dine In
SUN-4646056,2023-04-19,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Online Order
SUN-9134788,2023-11-27,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Take Away
SUN-2429510,2023-10-16,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Take Away
SUN-1369681,2023-07-09,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Take Away
SUN-5002746,2023-08-16,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Unknown
SUN-3162645,2023-07-18,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine In
SUN-9339821,2023-01-02,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Take Away
SUN-6771527,2023-08-26,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Dine In
SUN-5601318,2023-11-10,Iced Americano,Drinks,DRK-02,3,28000,84000,Unknown,Online Order
SUN-8065626,2023-09-13,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Online Order
SUN-5470432,2023-08-16,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Unknown,Online Order
SUN-7644116,2023-04-28,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Dine In
SUN-8264712,2023-08-14,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Online Order
SUN-1583806,2023-02-13,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Dine In
SUN-6164249,2023-09-17,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Unknown,Take Away
SUN-4253163,2023-08-15,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine In
SUN-1093753,2023-06-25,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Online Order
SUN-5141853,2023-06-21,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Online Order
SUN-7858384,2023-08-19,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Take Away
SUN-6599934,2023-08-12,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Cash,Unknown
SUN-4152248,2023-07-29,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
SUN-2813229,2023-12-16,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine In
SUN-1824747,2023-09-04,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Unknown
SUN-9025696,2023-07-27,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Online Order
SUN-9848326,2023-05-09,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Dine In
SUN-2325942,2023-03-13,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
SUN-1020584,2023-01-13,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine In
SUN-6752783,2023-05-04,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine In
SUN-2052140,2023-09-19,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Dine In
SUN-8884104,2023-11-17,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Take Away
SUN-3993676,2023-07-14,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Dine In
SUN-8944618,2023-04-06,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
SUN-1867581,2023-09-06,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Take Away
SUN-6510888,2023-04-22,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Take Away
SUN-8912092,2023-06-18,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Unknown,Take Away
SUN-1349799,2023-12-11,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
SUN-2898342,2023-11-28,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Take Away
SUN-9008061,2023-06-24,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Dine In
SUN-2585689,2023-03-16,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Dine In
SUN-4555268,2023-09-07,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
SUN-8407420,2023-12-28,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Online Order
SUN-5740726,2023-12-07,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Unknown
SUN-5209434,2023-05-28,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Dine In
SUN-2433730,2023-11-09,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Unknown
SUN-8917807,2023-12-18,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Unknown
SUN-5811344,2023-01-09,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Online Order
SUN-4329335,2023-12-11,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Take Away
SUN-9631181,2023-07-02,Creamy Maycha Latte,Drinks,DRK-05,,35000,,Debit Card,Dine In
SUN-3088182,2023-03-29,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Unknown
SUN-7789975,2023-09-07,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Unknown
SUN-7759163,2023-12-13,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Dine In
SUN-5023204,2023-02-20,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Unknown
SUN-5128502,2023-11-04,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Take Away
SUN-2245724,2023-03-07,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Unknown
SUN-8643557,2023-02-10,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Online Order
SUN-7277784,2023-10-10,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Dine In
SUN-3259298,2023-04-10,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Unknown,Online Order
SUN-3265169,2023-09-27,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Unknown
SUN-3604444,2023-11-13,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Take Away
SUN-6520828,2023-12-25,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Dine In
SUN-1113482,2023-10-14,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Unknown
SUN-8976644,2023-01-21,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Online Order
SUN-3071960,2023-08-30,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Unknown,Unknown
SUN-4023991,2023-01-19,Classic Tirmaisu,Dessert,DST-01,,38000,,Cash,Dine In
SUN-2491648,2023-06-25,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Take Away
SUN-2682013,2023-12-28,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Unknown,Dine In
SUN-1083386,2023-03-31,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
SUN-4111834,2023-09-15,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Unknown
SUN-7208060,2023-03-19,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Unknown,Online Order
SUN-3445445,2023-02-05,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
SUN-9066761,2023-11-25,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Unknown
SUN-9481019,2023-08-30,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Dine In
SUN-8220958,2023-11-14,Club Sandwich,Food,FOD-05,1,45000,45000,Unknown,Take Away
SUN-6578753,2023-08-25,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Unknown
SUN-4829042,2023-07-23,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine In
SUN-3399279,2023-09-08,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Take Away
SUN-3009189,2023-01-29,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Online Order
SUN-5204604,2023-10-30,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Dine In
SUN-3774310,2023-04-11,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Dine In
SUN-4326300,2023-09-24,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Unknown,Take Away
SUN-1954428,2023-03-24,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Unknown
SUN-7180719,2023-07-21,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
SUN-4253943,2023-09-13,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Take Away
SUN-3216048,2023-05-18,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Take Away
SUN-9147244,2023-02-15,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Take Away
SUN-5785560,2023-03-14,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Unknown
SUN-4012893,2023-01-02,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Online Order
SUN-1994897,2023-12-26,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Online Order
SUN-3640734,2023-04-13,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Take Away
SUN-2596323,2023-06-13,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Unknown
SUN-8334513,2023-01-18,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
SUN-1965890,2023-04-10,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,Dine In
SUN-1893296,2023-04-04,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Unknown,Dine In
SUN-5537095,2023-08-26,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
SUN-6414246,2023-10-13,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine In
SUN-8514911,2023-09-04,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Online Order
SUN-1333065,2023-12-29,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Unknown,Dine In
